filename	mictype	roomsize	distance
Mobile_Recording/phase3/LG/med_1m/145.wav	LG	med	1m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	D1	small	1m
Mobile_Recording/phase3/Samsung/large_3m/150.wav	Samsung	large	3m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	D2	large	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FETB0/SA1.WAV	C1	large	1m
Mobile_Recording/phase3/Mi/small_1m/255.wav	Mi	small	1m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	C1	large	5m
Mobile_Recording/phase3/Mi/small_3m/190.wav	Mi	small	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	D5	mid	5m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SX429.WAV	D2	large	1m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MGRL0/SX147.WAV	D5	mid	1m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/MDPK0/SI1683.WAV	D5	large	7m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	C1	mid	1m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	C2	mid	1m
Mobile_Recording/phase3/LG/small_1m/480.wav	LG	small	1m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	D2	mid	1m
Mobile_Recording/phase3/Moto/small_1m/310.wav	Moto	small	1m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	D1	small	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	M1	mid	1m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	M1	mid	5m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SA2.WAV	D5	large	9m
Mobile_Recording/phase3/Mi/large_close/570.wav	Mi	large	0.02m
Mobile_Recording/phase3/Samsung/med_1m/400.wav	Samsung	med	1m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SX159.WAV	D2	small	1m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SX294.WAV	D2	large	0.02m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI1148.WAV	D5	small	1m
Mobile_Recording/phase3/Mi/med_5m/375.wav	Mi	med	5m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	M1	large	3m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/FETB0/SX68.WAV	D2	mid	5m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SI1779.WAV	C2	small	1m
Mobile_Recording/phase3/Moto/large_close/480.wav	Moto	large	0.02m
Mobile_Recording/phase3/LG/large_close/300.wav	LG	large	0.02m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	D2	small	1m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SI2127.WAV	D4	small	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SA1.WAV	M1	large	0.02m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SA1.WAV	M1	large	3m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	D2	small	3m
Mobile_Recording/phase3/Mi/med_1m/235.wav	Mi	med	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	C1	large	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SX158.WAV	M1	large	3m
crisp_phase3/D5_phase3_large_1m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	D5	large	1m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	D5	mid	3m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	D5	large	7m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	C2	small	3m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FCJF0/SA2.WAV	D2	large	9m
crisp_phase3/D5_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SA1.WAV	D5	large	0.02m
Mobile_Recording/phase3/Mi/med_5m/320.wav	Mi	med	5m
Mobile_Recording/phase3/Mi/large_3m/585.wav	Mi	large	3m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	D4	small	1m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SI564.WAV	D2	small	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SI564.WAV	M1	mid	1m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	M1	large	1m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	C1	large	7m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	D2	mid	3m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FDML0/SX159.WAV	M1	large	0.02m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	D5	small	3m
Mobile_Recording/phase3/Moto/small_1m/370.wav	Moto	small	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	M1	large	3m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FCJF0/SX217.WAV	D5	small	3m
Mobile_Recording/phase3/Samsung/small_3m/70.wav	Samsung	small	3m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	C2	large	7m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C2	large	5m
Mobile_Recording/phase3/LG/med_1m/80.wav	LG	med	1m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	D1	small	1m
Mobile_Recording/phase3/Mi/large_close/200.wav	Mi	large	0.02m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	C2	large	5m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	C1	large	3m
Mobile_Recording/phase3/Samsung/small_1m/330.wav	Samsung	small	1m
crisp_phase3/C2_phase3_mid_3m/timit/data/TRAIN/DR1/FCJF0/SX127.WAV	C2	mid	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FDAW0/SX326.WAV	C1	large	5m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/MCPM0/SA1.WAV	C1	large	0.02m
Mobile_Recording/phase3/Mi/med_5m/215.wav	Mi	med	5m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	M1	large	9m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SI1683.WAV	D1	small	1m
Mobile_Recording/phase3/Samsung/med_5m/175.wav	Samsung	med	5m
Mobile_Recording/phase3/Moto/small_3m/182.wav	Moto	small	3m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SX159.WAV	C2	small	1m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MCPM0/SA1.WAV	M1	large	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SI744.WAV	C1	large	5m
crisp_phase3/M1_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	M1	large	3m
Mobile_Recording/phase3/Moto/med_5m/65.wav	Moto	med	5m
Mobile_Recording/phase3/Moto/large_close/500.wav	Moto	large	0.02m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	D5	large	5m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	D2	large	9m
Mobile_Recording/phase3/Moto/large_3m/10.wav	Moto	large	3m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SX159.WAV	C2	large	7m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SX429.WAV	D2	large	5m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	C1	small	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	C1	small	1m
Mobile_Recording/phase3/LG/med_5m/415.wav	LG	med	5m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	C1	mid	5m
crisp_phase3/C1_phase3_large_3m/timit/data/TRAIN/DR1/FDAW0/SX416.WAV	C1	large	3m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MCPM0/SX114.WAV	C1	large	5m
crisp_phase3/D2_phase3_mid_3m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	D2	mid	3m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/FCJF0/SX307.WAV	D5	large	9m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	C2	large	7m
crisp_phase3/C1_phase3_mid_3m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	C1	mid	3m
Mobile_Recording/phase3/Mi/large_3m/295.wav	Mi	large	3m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	D2	large	7m
Mobile_Recording/phase3/LG/med_3m/470.wav	LG	med	3m
Mobile_Recording/phase3/Samsung/large_close/590.wav	Samsung	large	0.02m
crisp_phase3/C2_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	C2	mid	5m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	C1	large	9m
Mobile_Recording/phase3/Mi/large_3m/570.wav	Mi	large	3m
crisp_phase3/D2_phase3_large_9m/timit/data/TRAIN/DR1/FETB0/SI1148.WAV	D2	large	9m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	M1	large	7m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	D5	large	5m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SA2.WAV	D2	large	5m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SA1.WAV	M1	mid	3m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	C2	large	1m
Mobile_Recording/phase3/Mi/med_5m/510.wav	Mi	med	5m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	M1	mid	3m
crisp_phase3/D5_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX204.WAV	D5	small	1m
Mobile_Recording/phase3/Mi/large_close/110.wav	Mi	large	0.02m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MGRL0/SI2127.WAV	C1	small	1m
Mobile_Recording/phase3/Mi/med_3m/320.wav	Mi	med	3m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	D5	mid	1m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SX153.WAV	D4	small	1m
crisp_phase3/C2_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	C2	small	1m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MDAC0/SX181.WAV	M1	large	1m
crisp_phase3/M1_phase3_large_7m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	M1	large	7m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FDML0/SX249.WAV	D5	mid	5m
crisp_phase3/C1_phase3_large_9m/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	C1	large	9m
Mobile_Recording/phase3/Moto/large_3m/175.wav	Moto	large	3m
Mobile_Recording/phase3/Mi/med_1m/590.wav	Mi	med	1m
Mobile_Recording/phase3/LG/large_1m/185.wav	LG	large	1m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	C1	large	5m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/FETB0/SX428.WAV	C1	mid	5m
Mobile_Recording/phase3/LG/small_1m/390.wav	LG	small	1m
Mobile_Recording/phase3/Moto/small_1m/365.wav	Moto	small	1m
Mobile_Recording/phase3/Mi/large_1m/30.wav	Mi	large	1m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/MGRL0/SX417.WAV	D5	mid	5m
Mobile_Recording/phase3/Samsung/large_1m/60.wav	Samsung	large	1m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	C2	large	3m
Mobile_Recording/phase3/Mi/small_1m/355.wav	Mi	small	1m
crisp_phase3/M1_phase3_large_9m/timit/data/TRAIN/DR1/MEDR0/SX24.WAV	M1	large	9m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/FETB0/SA1.WAV	C1	mid	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SX397.WAV	M1	large	0.02m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	M1	mid	1m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SI1837.WAV	C2	small	3m
Mobile_Recording/phase3/Mi/med_3m/535.wav	Mi	med	3m
crisp_phase3/D2_phase3_mid_1m/timit/data/TRAIN/DR1/MCPM0/SX384.WAV	D2	mid	1m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/FDML0/SX429.WAV	D2	mid	5m
Mobile_Recording/phase3/LG/med_3m/25.wav	LG	med	3m
Mobile_Recording/phase3/Moto/med_1m/310.wav	Moto	med	1m
Mobile_Recording/phase3/Mi/med_1m/80.wav	Mi	med	1m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SX249.WAV	C1	large	5m
Mobile_Recording/phase3/LG/med_1m/240.wav	LG	med	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	M1	large	0.02m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI1148.WAV	D4	small	1m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	D5	large	5m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SI788.WAV	M1	small	3m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SX91.WAV	C1	mid	1m
crisp_phase3/D5_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SI648.WAV	D5	large	7m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SA1.WAV	D5	large	5m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/MDPK0/SI1053.WAV	M1	small	3m
Mobile_Recording/phase3/Mi/med_1m/285.wav	Mi	med	1m
crisp_phase3/C2_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	C2	large	7m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	D2	large	5m
crisp_phase3/C1_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SI867.WAV	C1	large	5m
Mobile_Recording/phase3/Moto/large_close/200.wav	Moto	large	0.02m
Mobile_Recording/phase3/Moto/med_1m/90.wav	Moto	med	1m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	C2	large	1m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	D2	small	1m
Mobile_Recording/phase3/Mi/large_3m/245.wav	Mi	large	3m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	M1	large	0.02m
Mobile_Recording/phase3/Moto/large_1m/545.wav	Moto	large	1m
Mobile_Recording/phase3/Moto/med_3m/210.wav	Moto	med	3m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SI1374.WAV	D5	large	3m
Mobile_Recording/phase3/LG/med_5m/515.wav	LG	med	5m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	C2	mid	1m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FDML0/SX429.WAV	C1	large	7m
Mobile_Recording/phase3/Moto/small_3m/156.wav	Moto	small	3m
Mobile_Recording/phase3/LG/med_1m/530.wav	LG	med	1m
crisp_phase3/D2_phase3_mid_5m/timit/data/TRAIN/DR1/MCPM0/SI1824.WAV	D2	mid	5m
Mobile_Recording/phase3/Samsung/large_close/490.wav	Samsung	large	0.02m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SA2.WAV	D1	small	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	D5	small	3m
Mobile_Recording/phase3/Moto/large_3m/505.wav	Moto	large	3m
Mobile_Recording/phase3/Mi/large_1m/375.wav	Mi	large	1m
Mobile_Recording/phase3/Mi/large_close/120.wav	Mi	large	0.02m
Mobile_Recording/phase3/Moto/small_1m/250.wav	Moto	small	1m
Mobile_Recording/phase3/Moto/large_close/15.wav	Moto	large	0.02m
Mobile_Recording/phase3/Moto/med_5m/315.wav	Moto	med	5m
Mobile_Recording/phase3/Samsung/large_close/550.wav	Samsung	large	0.02m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/MGRL0/SX237.WAV	C2	large	9m
Mobile_Recording/phase3/Samsung/med_3m/570.wav	Samsung	med	3m
Mobile_Recording/phase3/Mi/large_close/355.wav	Mi	large	0.02m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SA2.WAV	C2	small	3m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/MGRL0/SX327.WAV	C1	large	1m
crisp_phase3/C2_phase3_large_9m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	C2	large	9m
crisp_phase3/C2_phase3_small_3m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	C2	small	3m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SI1683.WAV	D5	large	5m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/MDAC0/SX451.WAV	D2	large	0.02m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MEDR0/SI2004.WAV	D2	large	5m
Mobile_Recording/phase3/Mi/large_3m/415.wav	Mi	large	3m
crisp_phase3/C2_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	C2	large	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SI1406.WAV	D5	small	3m
crisp_phase3/D5_phase3_mid_3m/timit/data/TRAIN/DR1/FDAW0/SX56.WAV	D5	mid	3m
crisp_phase3/D2_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SI631.WAV	D2	small	3m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SX153.WAV	C1	small	1m
Mobile_Recording/phase3/Mi/large_close/230.wav	Mi	large	0.02m
crisp_phase3/M1_phase3_small_3m/timit/data/TRAIN/DR1/FDAW0/SX56.WAV	M1	small	3m
Mobile_Recording/phase3/Mi/large_1m/535.wav	Mi	large	1m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SA2.WAV	C1	mid	1m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/MDAC0/SX361.WAV	C1	large	0.02m
Mobile_Recording/phase3/LG/med_1m/475.wav	LG	med	1m
crisp_phase3/D2_phase3_small_1m/timit/data/TRAIN/DR1/MCPM0/SX24.WAV	D2	small	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/FETB0/SX338.WAV	C1	small	1m
Mobile_Recording/phase3/Moto/med_3m/375.wav	Moto	med	3m
Mobile_Recording/phase3/LG/small_3m/120.wav	LG	small	3m
Mobile_Recording/phase3/Mi/med_1m/20.wav	Mi	med	1m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/MDPK0/SX63.WAV	D5	large	9m
Mobile_Recording/phase3/Mi/small_1m/50.wav	Mi	small	1m
Mobile_Recording/phase3/Mi/large_3m/65.wav	Mi	large	3m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/FCJF0/SX37.WAV	D5	mid	5m
crisp_phase3/C2_phase3_mid_1m/timit/data/TRAIN/DR1/MDAC0/SA1.WAV	C2	mid	1m
Mobile_Recording/phase3/Samsung/med_1m/220.wav	Samsung	med	1m
crisp_phase3/M1_phase3_mid_1m/timit/data/TRAIN/DR1/FECD0/SX68.WAV	M1	mid	1m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX158.WAV	C1	large	1m
Mobile_Recording/phase3/LG/med_1m/455.wav	LG	med	1m
Mobile_Recording/phase3/Moto/large_close/440.wav	Moto	large	0.02m
crisp_phase3/D5_phase3_mid_5m/timit/data/TRAIN/DR1/MDPK0/SA1.WAV	D5	mid	5m
crisp_phase3/D2_phase3_large_7m/timit/data/TRAIN/DR1/FETB0/SA1.WAV	D2	large	7m
Mobile_Recording/phase3/Mi/small_3m/28.wav	Mi	small	3m
Mobile_Recording/phase3/Samsung/small_3m/82.wav	Samsung	small	3m
crisp_phase3/M1_phase3_mid_5m/timit/data/TRAIN/DR1/FDAW0/SI1271.WAV	M1	mid	5m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	C1	large	1m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MGRL0/SI1497.WAV	C2	large	5m
Mobile_Recording/phase3/LG/med_3m/145.wav	LG	med	3m
Mobile_Recording/phase3/LG/large_close/570.wav	LG	large	0.02m
crisp_phase3/D5_phase3_mid_1m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	D5	mid	1m
crisp_phase3/D5_phase3_large_5m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	D5	large	5m
Mobile_Recording/phase3/Mi/med_1m/75.wav	Mi	med	1m
crisp_phase3/D5_phase3_large_3m/timit/data/TRAIN/DR1/FDML0/SX339.WAV	D5	large	3m
Mobile_Recording/phase3/Moto/large_3m/395.wav	Moto	large	3m
crisp_phase3/C1_phase3_large_close/timit/data/TRAIN/DR1/FETB0/SI1778.WAV	C1	large	0.02m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/MEDR0/SX204.WAV	C2	large	3m
Mobile_Recording/phase3/Moto/large_3m/160.wav	Moto	large	3m
crisp_phase3/D1_phase3_small_1m/timit/data/TRAIN/DR1/FCJF0/SX127.WAV	D1	small	1m
Mobile_Recording/phase3/Mi/med_3m/135.wav	Mi	med	3m
Mobile_Recording/phase3/Moto/large_1m/125.wav	Moto	large	1m
Mobile_Recording/phase3/LG/med_1m/560.wav	LG	med	1m
crisp_phase3/M1_phase3_large_close/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	M1	large	0.02m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/FDML0/SI2075.WAV	M1	small	1m
crisp_phase3/C1_phase3_mid_5m/timit/data/TRAIN/DR1/MEDR0/SX294.WAV	C1	mid	5m
Mobile_Recording/phase3/Mi/large_1m/155.wav	Mi	large	1m
Mobile_Recording/phase3/Samsung/med_3m/285.wav	Samsung	med	3m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/MDPK0/SA2.WAV	M1	large	1m
Mobile_Recording/phase3/Moto/med_1m/375.wav	Moto	med	1m
Mobile_Recording/phase3/Moto/med_1m/205.wav	Moto	med	1m
crisp_phase3/D5_phase3_small_3m/timit/data/TRAIN/DR1/MDAC0/SI1261.WAV	D5	small	3m
crisp_phase3/D2_phase3_large_close/timit/data/TRAIN/DR1/FECD0/SI788.WAV	D2	large	0.02m
crisp_phase3/D2_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SI1683.WAV	D2	large	5m
Mobile_Recording/phase3/LG/large_1m/90.wav	LG	large	1m
Mobile_Recording/phase3/Mi/small_3m/120.wav	Mi	small	3m
crisp_phase3/D5_phase3_large_9m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	D5	large	9m
Mobile_Recording/phase3/Mi/large_close/335.wav	Mi	large	0.02m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/MDPK0/SI552.WAV	C2	large	5m
crisp_phase3/M1_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SX384.WAV	M1	small	1m
crisp_phase3/C1_phase3_small_3m/timit/data/TRAIN/DR1/MEDR0/SA2.WAV	C1	small	3m
crisp_phase3/C1_phase3_large_7m/timit/data/TRAIN/DR1/FCJF0/SI1027.WAV	C1	large	7m
crisp_phase3/C1_phase3_mid_1m/timit/data/TRAIN/DR1/MDPK0/SX423.WAV	C1	mid	1m
Mobile_Recording/phase3/Mi/med_3m/410.wav	Mi	med	3m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FDAW0/SX146.WAV	C1	large	1m
crisp_phase3/D2_phase3_large_1m/timit/data/TRAIN/DR1/MCPM0/SI1194.WAV	D2	large	1m
crisp_phase3/M1_phase3_mid_3m/timit/data/TRAIN/DR1/FECD0/SA1.WAV	M1	mid	3m
crisp_phase3/D4_phase3_small_1m/timit/data/TRAIN/DR1/MEDR0/SX114.WAV	D4	small	1m
Mobile_Recording/phase3/Moto/large_close/295.wav	Moto	large	0.02m
crisp_phase3/C2_phase3_large_5m/timit/data/TRAIN/DR1/FDAW0/SA2.WAV	C2	large	5m
crisp_phase3/M1_phase3_large_1m/timit/data/TRAIN/DR1/FECD0/SX338.WAV	M1	large	1m
Mobile_Recording/phase3/Moto/med_5m/505.wav	Moto	med	5m
Mobile_Recording/phase3/Mi/large_close/340.wav	Mi	large	0.02m
crisp_phase3/C2_phase3_large_3m/timit/data/TRAIN/DR1/MDPK0/SX243.WAV	C2	large	3m
Mobile_Recording/phase3/Moto/med_5m/190.wav	Moto	med	5m
Mobile_Recording/phase3/Moto/med_5m/205.wav	Moto	med	5m
Mobile_Recording/phase3/Mi/med_1m/295.wav	Mi	med	1m
crisp_phase3/C1_phase3_small_1m/timit/data/TRAIN/DR1/MDPK0/SX333.WAV	C1	small	1m
Mobile_Recording/phase3/Moto/small_1m/450.wav	Moto	small	1m
Mobile_Recording/phase3/Samsung/large_1m/445.wav	Samsung	large	1m
Mobile_Recording/phase3/Mi/med_5m/90.wav	Mi	med	5m
crisp_phase3/C1_phase3_large_1m/timit/data/TRAIN/DR1/FDML0/SX339.WAV	C1	large	1m
